branch_id_1	branch_id_2	OCNany2spe	ECNany2spe	OCSany2spe	ECSany2spe	omegaCany2spe
33	40	7.65977548808057	0.2910566130255496	1.891279878456895	1.2405634550295894	17.262422846502268
33	102	3.044406133524607	0.22503003579154884	1.852531402991859	0.9517447423228248	6.950515348544962
33	123	4.5916325912775	0.6042228754681248	1.903333753835787	2.1370599276416455	8.532410036323514
33	124	4.766958381054661	0.19574804062075593	0.6703694750066095	0.7403486888907677	26.89465747774873
35	40	7.759239975050707	0.12048324809996723	0.023286986972761648	0.5156126311238521	1425.9449657979173
35	54	5.765822303463373	0.7070801485504157	3.7219841415196044	2.6673287978792097	5.843790589927525
35	89	5.9693480800354575	0.5379408272454341	2.3488674339283526	2.2056002840435376	10.419831590506119
35	90	3.425848835176575	0.2959796506658939	0.07423921210487468	1.0090283644447862	157.3172562206618
35	102	2.577058295176396	0.09408716784823017	1.0803282101048033	0.42863150256285465	10.867314025636613
35	103	7.371205253608442	0.25630548421116556	0.25644839933866614	1.110436518657666	124.53010339125657
35	106	3.4864368225119367	0.2328429072691287	1.634685106761181	1.0318493279843641	9.451504954595013
35	108	6.97349058005667	0.8585047863628834	2.765817884283965	2.9466593110965644	8.653939275810227
35	111	2.9665591240699465	0.32231516253025244	0.9975152651901988	1.3721469688587893	12.66057271958479
35	123	2.5250551308930596	0.2508521205805724	0.4796407352254704	0.8681461513171288	18.219223869715567
35	124	5.6879941391863715	0.08216664099417706	0.16342146450841857	0.3032429502292427	128.45328705180017
39	86	2.615318214699748	0.5491538236634805	2.082708152167009	2.428453912012295	5.553055005763477
40	54	2.843966555144706	0.5962447870250899	2.2138497995142776	2.5595020458922444	5.514513679065119
40	61	2.4827287023412716	0.1898559851265314	1.7035439741662284	0.8313529289923113	6.38170985394298
40	102	2.754327319649603	0.07779419381295613	0.6231070599850695	0.41137339229428543	23.374476405367826
40	110	4.307744434354541	0.41586021675948076	3.5244827428759917	2.0960509797651956	6.160401347931336
40	111	3.0102377020752242	0.26986386116704325	0.8967342926841615	1.2010409904553392	14.939983313606886
40	112	6.70336047009365	0.7341781879378588	1.4165273894795993	2.864342223559046	18.46252196615016
40	124	2.5041341609930425	0.06836484938282839	0.10645999095953083	0.273942918716537	94.25369509745846
40	131	2.8506040200250675	0.11364020619051626	0.7977308730001677	0.5436350920722987	17.09448270666625
53	73	2.1346949015840346	0.38146108044995664	0.8698260753074266	1.3355458700717628	8.592350101671032
53	95	2.9724851783820565	0.24729782470195535	1.371951938903987	1.1454447168069095	10.035398834751524
53	103	3.9344763223806902	0.25865938466480876	1.5550166668072554	0.8944938271754395	8.749857812675334
53	123	2.6032913649388565	0.2865355515033725	2.381486391938739	1.3992093110903852	5.3380033985367925
56	90	2.530757904604336	0.20707670677578166	0.7372299222068903	0.8763364359111829	14.527379025217623
83	104	2.0328236463222655	0.26616269184113417	1.5174897737732962	1.198819456644195	6.0336558285048785
90	122	2.338969242659117	0.35533277592084506	1.07494178246091	1.8836011847506116	11.534353387278262
93	95	2.165835175750306	0.8739224099798367	1.1838342162916198	2.781523982828268	5.822968589914139
94	103	2.6652722574141223	0.18807113046846183	1.1464456540225063	1.1087535352279507	13.70569266467132
95	103	3.3294192112086187	0.33526175644280776	1.475866644892307	1.2132162286435675	8.163484238380804
96	123	2.1034204130609275	0.10884235249472687	0.9716520590588944	0.49405061424914803	9.8262731532789
99	124	2.9044235495834068	0.370615704699973	2.2232920725472143	1.8985691413588894	6.69215558530294
102	124	3.0887232768570905	0.05207608012048762	0.12697299362743858	0.20485385966162992	95.69153173363962
103	104	2.22374792576144	0.1898798418582225	1.177092974385397	1.3201352418754377	13.134524412870997
103	123	3.272655974180378	0.37995356674246084	2.288208999545152	1.3637230193376735	5.1333433125992975
104	131	2.4777422801638815	0.08656677656536525	0.3288655571420747	0.422648483379202	36.78458063026823
