branch_id_1	branch_id_2	OCNany2spe	ECNany2spe	OCSany2spe	ECSany2spe	omegaCany2spe
35	108	6.919256950900001	0.8203103199501591	2.75860360095	2.758648030602106	8.435061979746513
35	111	2.963552766575	0.7926196705757877	0.9970896150687506	2.718915067910833	10.19551732052109
35	123	2.3316945310106076	0.9986898248693881	0.4956900297839139	1.6355597051573423	7.703662495827591
35	124	5.7942199299465855	0.6228451146449987	0.42545735836461906	0.9931192023679178	21.715020976026935
38	64	2.871708539123078	0.23919624678343812	2.6124672398999986	4.308244612537946	19.798646393444084
39	72	8.2501808051	0.8303930706727465	10.071571649600006	12.812931356441146	12.63953225912402
39	73	6.254455533389441	1.6958502270342548	13.393751853400362	20.88315904696727	5.750372293883383
39	86	2.669791345365212	0.892146172018448	3.4133573486850866	10.167145078845808	8.913711378177462
40	54	2.8450080738	1.0557268952367704	2.2150554463	4.515068005119923	5.493025458071776
40	61	2.4744607274000003	0.39478835131945333	1.7030889622999998	2.1590534773500494	7.945885466597959
40	86	2.136772162576877	0.5030805193794645	1.462731239163938	2.2850279113532093	6.635103308804199
40	102	2.748010484376702	0.36148562184413346	0.736650293475782	1.0648587415379447	10.988995403119883
40	110	4.015886219408581	0.8200422438542041	3.5682114972154975	4.023064977761037	5.521430794711377
40	111	3.0109306261000004	0.7009928474977289	0.8952092894000001	2.6034130945509677	12.491243293906356
40	112	6.703918090600001	1.423643684499081	1.4102026131999998	4.608415203659332	15.388542175415637
40	124	2.551370174258661	0.49865233220208666	0.3733965657020441	0.9768104954327687	13.384915005476849
40	127	2.600521700769882	0.6631980712892086	2.375679059717774	3.8377128780406826	6.334348267198121
40	131	2.735298481953256	0.4626298717606853	1.0032619534963234	2.5162555723670716	14.8289861555172
47	59	2.9289527467	0.3289496384511699	14.558159431600012	10.19074905146115	6.232791337810442
48	86	2.494256720274337	0.47851207019852615	6.5111584383621315	8.552050494580945	6.846368123087948
49	72	3.0618892003000076	0.3351120804978424	14.137619520500003	10.047093194139688	6.493270989819335
51	85	2.5211196161999996	0.564488365918006	5.948159645400001	8.400723816196889	6.307722033685652
51	130	3.181014815911972	0.5005658365398031	9.693705026389956	8.279792764860744	5.427928931378083
52	132	2.4610225146708973	0.52318286852858	8.724106807359156	10.354418888970967	5.582989726339768
53	95	2.980233061400001	1.0239344822837664	1.3428364993666673	3.8952819979259417	8.442942395821445
53	103	3.7871948781	0.8233010360063094	1.5493667428599993	3.4159505056968666	10.141830109737095
53	111	2.6123413867066683	0.7590325294871201	3.30409755484	5.663385398895283	5.899195615709866
60	90	3.158176120900002	1.1562147223174268	2.8999557340000006	5.698787998132899	5.367709239440838
61	83	2.2697754586383065	0.33993531570669894	5.157241181458274	6.326128377905645	8.190438797898501
72	121	2.26219196118541	0.5086844666306471	5.102346902407546	10.281031681785437	8.9608187658599
83	89	4.044734827405061	0.6410645884421039	10.118992708240146	9.066928006451894	5.653418701960482
83	104	2.1184528873059953	0.29217751415824994	1.9346478250275967	2.981012194793027	11.172075282286023
84	89	2.0640178196679626	0.39931032649692755	7.827602720232403	8.503211984005048	5.61509529949729
85	89	2.7671067964000007	0.773704514126077	3.5931454486000014	8.31854056345102	8.279862628360535
85	128	2.6722035536786013	0.9627141334275722	4.420951969327591	10.479744285099171	6.5797149390178635
87	89	2.1964378663489885	0.48738155938797145	8.221274469864168	12.273072006271605	6.727658896056729
89	106	5.07956310901345	0.9525793828185793	9.726890217768107	9.376803231438604	5.140507192617752
90	122	2.3215116538000014	1.379344540385483	1.073286995199999	4.308075458830961	6.755625128067404
93	95	2.1648690608000014	1.5181710362413325	1.1831939184000007	5.045381656702909	6.080636292608963
94	103	3.1753836558050925	0.5225697080733839	2.836479837652108	5.833990980592156	12.497928228301657
94	108	4.751654146999335	0.6461971962790385	11.030426722864163	8.751747314266558	5.834212042537222
94	113	3.63718622983809	0.7296287818254206	13.33491638096935	14.56442574112009	5.444608410366278
95	103	3.3217991481999993	1.122642400056073	1.4761512519666669	2.4952809396721203	5.001733161666122
96	123	2.1358284107278496	0.2313954951316361	1.059750459164993	1.2404847110074306	10.804365363578006
99	103	2.3155204376559273	1.0641195297287238	1.6304415067685853	3.8464669222461025	5.133516757131068
99	132	2.9153977328585783	1.090798849489338	3.6273809494150897	8.81314707150102	6.493681598870674
102	124	3.145737030773987	0.4209337407888981	0.7565778413217704	1.0610997070394583	10.48120590857507
103	104	2.203195756399999	1.4625824667853524	1.178514422200003	4.947127766866237	6.323404278359352
104	112	2.074316089500001	0.9118300304640756	1.8280916130999996	4.785005410483328	5.954503044886429
104	131	2.496990976537022	0.3313671355261326	0.7186403631818769	2.6286613320118044	27.56325924507125
118	127	2.8358936892991338	0.17054265283856526	6.424400753257059	4.2381998842936826	10.969977652520274
